year,region_code,region,age_group,item,value,unit,table_id,table_name
2018,38,경상남도,60세 이상,비경제활동인구,406.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,38,경상남도,60세 이상,비경제활동인구,424.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,38,경상남도,60세 이상,비경제활동인구,422.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,38,경상남도,60세 이상,비경제활동인구,428.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,38,경상남도,60세 이상,비경제활동인구,444.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,38,경상남도,60세 이상,비경제활동인구,472.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,38,경상남도,60세 이상,비경제활동인구,479.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,38,경상남도,60세 이상,비경제활동인구,487.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,37,경상북도,60세 이상,비경제활동인구,276.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,37,경상북도,60세 이상,비경제활동인구,279.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,37,경상북도,60세 이상,비경제활동인구,292.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,37,경상북도,60세 이상,비경제활동인구,299.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,37,경상북도,60세 이상,비경제활동인구,303.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,37,경상북도,60세 이상,비경제활동인구,319.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,37,경상북도,60세 이상,비경제활동인구,328.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,37,경상북도,60세 이상,비경제활동인구,344.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,37,경상북도,60세 이상,비경제활동인구,355.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,37,경상북도,60세 이상,비경제활동인구,362.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,37,경상북도,60세 이상,비경제활동인구,366.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,37,경상북도,60세 이상,비경제활동인구,369.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,37,경상북도,60세 이상,비경제활동인구,379.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,37,경상북도,60세 이상,비경제활동인구,371.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,37,경상북도,60세 이상,비경제활동인구,373.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,37,경상북도,60세 이상,비경제활동인구,375.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,24,광주광역시,60세 이상,비경제활동인구,127.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,24,광주광역시,60세 이상,비경제활동인구,134.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,24,광주광역시,60세 이상,비경제활동인구,139.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,24,광주광역시,60세 이상,비경제활동인구,139.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,24,광주광역시,60세 이상,비경제활동인구,140.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,24,광주광역시,60세 이상,비경제활동인구,148.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,24,광주광역시,60세 이상,비경제활동인구,152.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,24,광주광역시,60세 이상,비경제활동인구,158.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,24,광주광역시,60세 이상,비경제활동인구,167.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,24,광주광역시,60세 이상,비경제활동인구,172.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,24,광주광역시,60세 이상,비경제활동인구,178.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,24,광주광역시,60세 이상,비경제활동인구,188.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,24,광주광역시,60세 이상,비경제활동인구,194.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,24,광주광역시,60세 이상,비경제활동인구,193.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,24,광주광역시,60세 이상,비경제활동인구,193.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,24,광주광역시,60세 이상,비경제활동인구,194.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,22,대구광역시,60세 이상,비경제활동인구,249.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,22,대구광역시,60세 이상,비경제활동인구,248.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,22,대구광역시,60세 이상,비경제활동인구,252.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,22,대구광역시,60세 이상,비경제활동인구,266.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,22,대구광역시,60세 이상,비경제활동인구,273.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,22,대구광역시,60세 이상,비경제활동인구,288.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,22,대구광역시,60세 이상,비경제활동인구,296.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,22,대구광역시,60세 이상,비경제활동인구,306.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,22,대구광역시,60세 이상,비경제활동인구,315.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,22,대구광역시,60세 이상,비경제활동인구,328.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,22,대구광역시,60세 이상,비경제활동인구,344.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,22,대구광역시,60세 이상,비경제활동인구,363.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,22,대구광역시,60세 이상,비경제활동인구,371.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,22,대구광역시,60세 이상,비경제활동인구,375.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,22,대구광역시,60세 이상,비경제활동인구,392.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,22,대구광역시,60세 이상,비경제활동인구,408.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,25,대전광역시,60세 이상,비경제활동인구,129.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,25,대전광역시,60세 이상,비경제활동인구,132.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,25,대전광역시,60세 이상,비경제활동인구,136.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,25,대전광역시,60세 이상,비경제활동인구,143.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,25,대전광역시,60세 이상,비경제활동인구,148.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,25,대전광역시,60세 이상,비경제활동인구,150.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,25,대전광역시,60세 이상,비경제활동인구,156.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,25,대전광역시,60세 이상,비경제활동인구,163.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,25,대전광역시,60세 이상,비경제활동인구,171.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,25,대전광역시,60세 이상,비경제활동인구,172.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,25,대전광역시,60세 이상,비경제활동인구,176.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,25,대전광역시,60세 이상,비경제활동인구,186.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,25,대전광역시,60세 이상,비경제활동인구,193.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,25,대전광역시,60세 이상,비경제활동인구,195.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,25,대전광역시,60세 이상,비경제활동인구,205.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,25,대전광역시,60세 이상,비경제활동인구,203.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,21,부산광역시,60세 이상,비경제활동인구,409.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,21,부산광역시,60세 이상,비경제활동인구,420.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,21,부산광역시,60세 이상,비경제활동인구,429.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,21,부산광역시,60세 이상,비경제활동인구,438.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,21,부산광역시,60세 이상,비경제활동인구,452.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,21,부산광역시,60세 이상,비경제활동인구,469.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,21,부산광역시,60세 이상,비경제활동인구,484.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,21,부산광역시,60세 이상,비경제활동인구,505.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,21,부산광역시,60세 이상,비경제활동인구,530.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,21,부산광역시,60세 이상,비경제활동인구,551.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,21,부산광역시,60세 이상,비경제활동인구,566.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,21,부산광역시,60세 이상,비경제활동인구,584.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,21,부산광역시,60세 이상,비경제활동인구,591.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,21,부산광역시,60세 이상,비경제활동인구,606.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,21,부산광역시,60세 이상,비경제활동인구,622.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,21,부산광역시,60세 이상,비경제활동인구,627.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,11,서울특별시,60세 이상,비경제활동인구,932.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,11,서울특별시,60세 이상,비경제활동인구,957.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,11,서울특별시,60세 이상,비경제활동인구,989.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,11,서울특별시,60세 이상,비경제활동인구,1039.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,11,서울특별시,60세 이상,비경제활동인구,1062.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,11,서울특별시,60세 이상,비경제활동인구,1126.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,11,서울특별시,60세 이상,비경제활동인구,1172.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,11,서울특별시,60세 이상,비경제활동인구,1200.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,11,서울특별시,60세 이상,비경제활동인구,1271.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,11,서울특별시,60세 이상,비경제활동인구,1281.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,11,서울특별시,60세 이상,비경제활동인구,1338.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,11,서울특별시,60세 이상,비경제활동인구,1436.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,11,서울특별시,60세 이상,비경제활동인구,1474.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,11,서울특별시,60세 이상,비경제활동인구,1486.9,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,11,서울특별시,60세 이상,비경제활동인구,1483.2,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,11,서울특별시,60세 이상,비경제활동인구,1488.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,29,세종특별자치시,60세 이상,비경제활동인구,20.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,29,세종특별자치시,60세 이상,비경제활동인구,24.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,29,세종특별자치시,60세 이상,비경제활동인구,26.5,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,29,세종특별자치시,60세 이상,비경제활동인구,29.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,29,세종특별자치시,60세 이상,비경제활동인구,30.7,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,29,세종특별자치시,60세 이상,비경제활동인구,31.0,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,29,세종특별자치시,60세 이상,비경제활동인구,30.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,29,세종특별자치시,60세 이상,비경제활동인구,33.3,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,29,세종특별자치시,60세 이상,비경제활동인구,33.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,26,울산광역시,60세 이상,비경제활동인구,72.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,26,울산광역시,60세 이상,비경제활동인구,79.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,26,울산광역시,60세 이상,비경제활동인구,81.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,26,울산광역시,60세 이상,비경제활동인구,85.6,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,26,울산광역시,60세 이상,비경제활동인구,92.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,26,울산광역시,60세 이상,비경제활동인구,98.4,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,26,울산광역시,60세 이상,비경제활동인구,101.8,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,26,울산광역시,60세 이상,비경제활동인구,112.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,26,울산광역시,60세 이상,비경제활동인구,121.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,26,울산광역시,60세 이상,비경제활동인구,127.1,천명,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
