C1,region,year,age_band,net_migration
28,인천광역시,2011,0-14세,6619
28,인천광역시,2011,15-19세,543
28,인천광역시,2011,20-24세,1467
28,인천광역시,2011,25-29세,2467
28,인천광역시,2011,30-34세,5362
28,인천광역시,2011,35-44세,5956
28,인천광역시,2011,45-64세,3904
28,인천광역시,2011,65세 이상,2491
28,인천광역시,2012,0-14세,5243
28,인천광역시,2012,15-19세,669
28,인천광역시,2012,20-24세,2236
28,인천광역시,2012,25-29세,3072
28,인천광역시,2012,30-34세,4902
28,인천광역시,2012,35-44세,5372
28,인천광역시,2012,45-64세,3844
28,인천광역시,2012,65세 이상,2456
28,인천광역시,2013,0-14세,3317
28,인천광역시,2013,15-19세,471
28,인천광역시,2013,20-24세,1918
28,인천광역시,2013,25-29세,2330
28,인천광역시,2013,30-34세,4385
28,인천광역시,2013,35-44세,4314
28,인천광역시,2013,45-64세,3130
28,인천광역시,2013,65세 이상,2170
28,인천광역시,2014,0-14세,1128
28,인천광역시,2014,15-19세,231
28,인천광역시,2014,20-24세,1002
28,인천광역시,2014,25-29세,752
28,인천광역시,2014,30-34세,1898
28,인천광역시,2014,35-44세,1634
28,인천광역시,2014,45-64세,826
28,인천광역시,2014,65세 이상,1853
28,인천광역시,2015,0-14세,1147
28,인천광역시,2015,15-19세,272
28,인천광역시,2015,20-24세,912
28,인천광역시,2015,25-29세,228
28,인천광역시,2015,30-34세,1716
28,인천광역시,2015,35-44세,1924
28,인천광역시,2015,45-64세,1211
28,인천광역시,2015,65세 이상,2128
28,인천광역시,2016,0-14세,-297
28,인천광역시,2016,15-19세,391
28,인천광역시,2016,20-24세,1579
28,인천광역시,2016,25-29세,495
28,인천광역시,2016,30-34세,1031
28,인천광역시,2016,35-44세,906
28,인천광역시,2016,45-64세,-64
28,인천광역시,2016,65세 이상,1736
28,인천광역시,2017,0-14세,-1739
28,인천광역시,2017,15-19세,-256
28,인천광역시,2017,20-24세,1120
28,인천광역시,2017,25-29세,238
28,인천광역시,2017,30-34세,-107
28,인천광역시,2017,35-44세,-1170
28,인천광역시,2017,45-64세,-1266
28,인천광역시,2017,65세 이상,1510
28,인천광역시,2018,0-14세,-2294
28,인천광역시,2018,15-19세,-146
28,인천광역시,2018,20-24세,1422
28,인천광역시,2018,25-29세,208
28,인천광역시,2018,30-34세,97
28,인천광역시,2018,35-44세,-768
28,인천광역시,2018,45-64세,-352
28,인천광역시,2018,65세 이상,1766
28,인천광역시,2019,0-14세,-1927
28,인천광역시,2019,15-19세,-217
28,인천광역시,2019,20-24세,1584
28,인천광역시,2019,25-29세,-338
28,인천광역시,2019,30-34세,-761
28,인천광역시,2019,35-44세,-467
28,인천광역시,2019,45-64세,-1395
28,인천광역시,2019,65세 이상,1184
28,인천광역시,2020,0-14세,-3443
28,인천광역시,2020,15-19세,-170
28,인천광역시,2020,20-24세,-253
28,인천광역시,2020,25-29세,-2319
28,인천광역시,2020,30-34세,-2372
28,인천광역시,2020,35-44세,-3110
28,인천광역시,2020,45-64세,-4531
28,인천광역시,2020,65세 이상,450
28,인천광역시,2021,0-14세,1552
28,인천광역시,2021,15-19세,435
28,인천광역시,2021,20-24세,519
28,인천광역시,2021,25-29세,587
28,인천광역시,2021,30-34세,1769
28,인천광역시,2021,35-44세,3458
28,인천광역시,2021,45-64세,1147
28,인천광역시,2021,65세 이상,1956
28,인천광역시,2022,0-14세,5504
28,인천광역시,2022,15-19세,461
28,인천광역시,2022,20-24세,953
28,인천광역시,2022,25-29세,1940
28,인천광역시,2022,30-34세,4187
28,인천광역시,2022,35-44세,7654
28,인천광역시,2022,45-64세,4737
28,인천광역시,2022,65세 이상,2665
28,인천광역시,2023,0-14세,6162
28,인천광역시,2023,15-19세,518
28,인천광역시,2023,20-24세,1278
28,인천광역시,2023,25-29세,2379
28,인천광역시,2023,30-34세,4233
28,인천광역시,2023,35-44세,8867
28,인천광역시,2023,45-64세,6522
28,인천광역시,2023,65세 이상,3548
28,인천광역시,2024,0-14세,3771
28,인천광역시,2024,15-19세,529
28,인천광역시,2024,20-24세,1705
28,인천광역시,2024,25-29세,2668
28,인천광역시,2024,30-34세,3206
28,인천광역시,2024,35-44세,5576
28,인천광역시,2024,45-64세,4663
28,인천광역시,2024,65세 이상,3525
28,인천광역시,2025,0-14세,4884
28,인천광역시,2025,15-19세,701
28,인천광역시,2025,20-24세,1572
28,인천광역시,2025,25-29세,3432
28,인천광역시,2025,30-34세,3830
28,인천광역시,2025,35-44세,6540
28,인천광역시,2025,45-64세,7079
28,인천광역시,2025,65세 이상,4226
29,광주광역시,2000,0-14세,1907
29,광주광역시,2000,15-19세,-136
29,광주광역시,2000,20-24세,230
29,광주광역시,2000,25-29세,-1887
29,광주광역시,2000,30-34세,-63
29,광주광역시,2000,35-44세,485
29,광주광역시,2000,45-64세,-588
29,광주광역시,2000,65세 이상,38
29,광주광역시,2001,0-14세,2581
29,광주광역시,2001,15-19세,-266
29,광주광역시,2001,20-24세,-285
29,광주광역시,2001,25-29세,-1955
29,광주광역시,2001,30-34세,32
29,광주광역시,2001,35-44세,693
29,광주광역시,2001,45-64세,-1020
29,광주광역시,2001,65세 이상,99
29,광주광역시,2002,0-14세,4037
29,광주광역시,2002,15-19세,484
29,광주광역시,2002,20-24세,912
29,광주광역시,2002,25-29세,-971
29,광주광역시,2002,30-34세,152
29,광주광역시,2002,35-44세,385
29,광주광역시,2002,45-64세,-784
29,광주광역시,2002,65세 이상,140
29,광주광역시,2003,0-14세,37
29,광주광역시,2003,15-19세,-895
29,광주광역시,2003,20-24세,-1743
29,광주광역시,2003,25-29세,-3481
29,광주광역시,2003,30-34세,-757
29,광주광역시,2003,35-44세,-724
29,광주광역시,2003,45-64세,-2037
29,광주광역시,2003,65세 이상,-87
29,광주광역시,2004,0-14세,2795
29,광주광역시,2004,15-19세,-244
29,광주광역시,2004,20-24세,-918
29,광주광역시,2004,25-29세,-2370
29,광주광역시,2004,30-34세,-383
29,광주광역시,2004,35-44세,-664
29,광주광역시,2004,45-64세,-1742
29,광주광역시,2004,65세 이상,378
29,광주광역시,2005,0-14세,1596
29,광주광역시,2005,15-19세,-806
29,광주광역시,2005,20-24세,-2079
29,광주광역시,2005,25-29세,-2686
29,광주광역시,2005,30-34세,-467
29,광주광역시,2005,35-44세,-715
29,광주광역시,2005,45-64세,-2211
29,광주광역시,2005,65세 이상,35
29,광주광역시,2006,0-14세,2479
29,광주광역시,2006,15-19세,-921
29,광주광역시,2006,20-24세,-1473
29,광주광역시,2006,25-29세,-1565
29,광주광역시,2006,30-34세,14
29,광주광역시,2006,35-44세,21
29,광주광역시,2006,45-64세,-1657
29,광주광역시,2006,65세 이상,372
29,광주광역시,2007,0-14세,1906
29,광주광역시,2007,15-19세,-786
29,광주광역시,2007,20-24세,-1150
29,광주광역시,2007,25-29세,-2165
29,광주광역시,2007,30-34세,-317
29,광주광역시,2007,35-44세,-172
29,광주광역시,2007,45-64세,-1396
29,광주광역시,2007,65세 이상,-63
29,광주광역시,2008,0-14세,2664
29,광주광역시,2008,15-19세,-386
29,광주광역시,2008,20-24세,-790
29,광주광역시,2008,25-29세,-1306
29,광주광역시,2008,30-34세,290
29,광주광역시,2008,35-44세,390
29,광주광역시,2008,45-64세,-714
29,광주광역시,2008,65세 이상,299
29,광주광역시,2009,0-14세,3534
29,광주광역시,2009,15-19세,-512
29,광주광역시,2009,20-24세,-980
29,광주광역시,2009,25-29세,-689
29,광주광역시,2009,30-34세,758
29,광주광역시,2009,35-44세,1262
29,광주광역시,2009,45-64세,-927
29,광주광역시,2009,65세 이상,662
29,광주광역시,2010,0-14세,3173
29,광주광역시,2010,15-19세,-692
29,광주광역시,2010,20-24세,-1215
29,광주광역시,2010,25-29세,-955
29,광주광역시,2010,30-34세,797
29,광주광역시,2010,35-44세,1668
29,광주광역시,2010,45-64세,8
29,광주광역시,2010,65세 이상,747
29,광주광역시,2011,0-14세,2172
29,광주광역시,2011,15-19세,-699
29,광주광역시,2011,20-24세,-1145
29,광주광역시,2011,25-29세,-835
29,광주광역시,2011,30-34세,639
29,광주광역시,2011,35-44세,961
29,광주광역시,2011,45-64세,-588
29,광주광역시,2011,65세 이상,774
29,광주광역시,2012,0-14세,1546
29,광주광역시,2012,15-19세,-679
29,광주광역시,2012,20-24세,-1446
29,광주광역시,2012,25-29세,-1516
29,광주광역시,2012,30-34세,-328
29,광주광역시,2012,35-44세,660
29,광주광역시,2012,45-64세,-749
29,광주광역시,2012,65세 이상,687
29,광주광역시,2013,0-14세,1581
29,광주광역시,2013,15-19세,-692
29,광주광역시,2013,20-24세,-1511
29,광주광역시,2013,25-29세,-1212
29,광주광역시,2013,30-34세,-97
29,광주광역시,2013,35-44세,252
29,광주광역시,2013,45-64세,-1366
29,광주광역시,2013,65세 이상,453
29,광주광역시,2014,0-14세,1388
29,광주광역시,2014,15-19세,-692
29,광주광역시,2014,20-24세,-1747
29,광주광역시,2014,25-29세,-1746
29,광주광역시,2014,30-34세,-133
29,광주광역시,2014,35-44세,623
29,광주광역시,2014,45-64세,-1130
29,광주광역시,2014,65세 이상,460
29,광주광역시,2015,0-14세,159
29,광주광역시,2015,15-19세,-884
29,광주광역시,2015,20-24세,-2682
29,광주광역시,2015,25-29세,-2083
29,광주광역시,2015,30-34세,-1110
29,광주광역시,2015,35-44세,-900
29,광주광역시,2015,45-64세,-2000
29,광주광역시,2015,65세 이상,228
29,광주광역시,2016,0-14세,118
29,광주광역시,2016,15-19세,-882
29,광주광역시,2016,20-24세,-1977
29,광주광역시,2016,25-29세,-1394
29,광주광역시,2016,30-34세,-939
29,광주광역시,2016,35-44세,-1106
29,광주광역시,2016,45-64세,-1931
29,광주광역시,2016,65세 이상,213
29,광주광역시,2017,0-14세,848
29,광주광역시,2017,15-19세,-998
29,광주광역시,2017,20-24세,-2303
29,광주광역시,2017,25-29세,-1795
29,광주광역시,2017,30-34세,-717
29,광주광역시,2017,35-44세,-891
29,광주광역시,2017,45-64세,-2481
29,광주광역시,2017,65세 이상,219
29,광주광역시,2018,0-14세,890
29,광주광역시,2018,15-19세,-887
29,광주광역시,2018,20-24세,-1704
29,광주광역시,2018,25-29세,-1657
29,광주광역시,2018,30-34세,-372
29,광주광역시,2018,35-44세,-313
29,광주광역시,2018,45-64세,-2341
29,광주광역시,2018,65세 이상,168
29,광주광역시,2019,0-14세,1062
29,광주광역시,2019,15-19세,-872
29,광주광역시,2019,20-24세,-1537
29,광주광역시,2019,25-29세,-1051
29,광주광역시,2019,30-34세,-232
29,광주광역시,2019,35-44세,267
29,광주광역시,2019,45-64세,-1703
29,광주광역시,2019,65세 이상,191
29,광주광역시,2020,0-14세,694
29,광주광역시,2020,15-19세,-566
29,광주광역시,2020,20-24세,-1259
29,광주광역시,2020,25-29세,-1420
29,광주광역시,2020,30-34세,-350
29,광주광역시,2020,35-44세,-259
29,광주광역시,2020,45-64세,-2442
29,광주광역시,2020,65세 이상,-481
29,광주광역시,2021,0-14세,881
29,광주광역시,2021,15-19세,-531
29,광주광역시,2021,20-24세,-1335
29,광주광역시,2021,25-29세,-1309
29,광주광역시,2021,30-34세,52
29,광주광역시,2021,35-44세,56
29,광주광역시,2021,45-64세,-3254
29,광주광역시,2021,65세 이상,-443
29,광주광역시,2022,0-14세,547
29,광주광역시,2022,15-19세,-518
29,광주광역시,2022,20-24세,-1817
29,광주광역시,2022,25-29세,-2133
29,광주광역시,2022,30-34세,-307
29,광주광역시,2022,35-44세,-90
29,광주광역시,2022,45-64세,-2857
29,광주광역시,2022,65세 이상,-467
29,광주광역시,2023,0-14세,135
29,광주광역시,2023,15-19세,-660
29,광주광역시,2023,20-24세,-1863
29,광주광역시,2023,25-29세,-2503
29,광주광역시,2023,30-34세,-1356
29,광주광역시,2023,35-44세,-812
29,광주광역시,2023,45-64세,-1898
29,광주광역시,2023,65세 이상,-60
29,광주광역시,2024,0-14세,360
29,광주광역시,2024,15-19세,-565
29,광주광역시,2024,20-24세,-1638
29,광주광역시,2024,25-29세,-2399
29,광주광역시,2024,30-34세,-1143
29,광주광역시,2024,35-44세,-876
29,광주광역시,2024,45-64세,-1920
29,광주광역시,2024,65세 이상,219
29,광주광역시,2025,0-14세,-196
29,광주광역시,2025,15-19세,-721
29,광주광역시,2025,20-24세,-2064
29,광주광역시,2025,25-29세,-3163
29,광주광역시,2025,30-34세,-1744
29,광주광역시,2025,35-44세,-1765
29,광주광역시,2025,45-64세,-3659
29,광주광역시,2025,65세 이상,-366
30,대전광역시,2000,0-14세,2315
30,대전광역시,2000,15-19세,754
30,대전광역시,2000,20-24세,1992
30,대전광역시,2000,25-29세,587
30,대전광역시,2000,30-34세,1073
30,대전광역시,2000,35-44세,1214
30,대전광역시,2000,45-64세,68
30,대전광역시,2000,65세 이상,573
30,대전광역시,2001,0-14세,1979
30,대전광역시,2001,15-19세,274
30,대전광역시,2001,20-24세,1927
30,대전광역시,2001,25-29세,231
30,대전광역시,2001,30-34세,1094
30,대전광역시,2001,35-44세,919
30,대전광역시,2001,45-64세,-155
30,대전광역시,2001,65세 이상,571
30,대전광역시,2002,0-14세,3455
30,대전광역시,2002,15-19세,661
30,대전광역시,2002,20-24세,1432
30,대전광역시,2002,25-29세,697
30,대전광역시,2002,30-34세,1291
30,대전광역시,2002,35-44세,825
30,대전광역시,2002,45-64세,-185
30,대전광역시,2002,65세 이상,379
30,대전광역시,2003,0-14세,1524
30,대전광역시,2003,15-19세,39
30,대전광역시,2003,20-24세,1189
30,대전광역시,2003,25-29세,204
30,대전광역시,2003,30-34세,1480
30,대전광역시,2003,35-44세,1186
30,대전광역시,2003,45-64세,-253
30,대전광역시,2003,65세 이상,457
30,대전광역시,2004,0-14세,1650
30,대전광역시,2004,15-19세,260
30,대전광역시,2004,20-24세,810
30,대전광역시,2004,25-29세,15
30,대전광역시,2004,30-34세,601
30,대전광역시,2004,35-44세,-248
30,대전광역시,2004,45-64세,-814
30,대전광역시,2004,65세 이상,342
30,대전광역시,2005,0-14세,2041
30,대전광역시,2005,15-19세,-63
30,대전광역시,2005,20-24세,1359
30,대전광역시,2005,25-29세,-97
30,대전광역시,2005,30-34세,482
30,대전광역시,2005,35-44세,391
30,대전광역시,2005,45-64세,-1341
30,대전광역시,2005,65세 이상,438
30,대전광역시,2006,0-14세,2598
30,대전광역시,2006,15-19세,-105
30,대전광역시,2006,20-24세,626
30,대전광역시,2006,25-29세,-1345
30,대전광역시,2006,30-34세,688
30,대전광역시,2006,35-44세,529
30,대전광역시,2006,45-64세,-961
30,대전광역시,2006,65세 이상,285
30,대전광역시,2007,0-14세,1565
30,대전광역시,2007,15-19세,-45
30,대전광역시,2007,20-24세,-404
30,대전광역시,2007,25-29세,-2075
30,대전광역시,2007,30-34세,-36
30,대전광역시,2007,35-44세,555
30,대전광역시,2007,45-64세,-1032
30,대전광역시,2007,65세 이상,424
30,대전광역시,2008,0-14세,835
30,대전광역시,2008,15-19세,-452
30,대전광역시,2008,20-24세,-329
30,대전광역시,2008,25-29세,-2385
30,대전광역시,2008,30-34세,-711
30,대전광역시,2008,35-44세,-434
30,대전광역시,2008,45-64세,-2293
30,대전광역시,2008,65세 이상,159
30,대전광역시,2009,0-14세,-71
30,대전광역시,2009,15-19세,-554
30,대전광역시,2009,20-24세,-676
30,대전광역시,2009,25-29세,-1582
30,대전광역시,2009,30-34세,-361
30,대전광역시,2009,35-44세,-747
30,대전광역시,2009,45-64세,-1735
30,대전광역시,2009,65세 이상,-32
30,대전광역시,2010,0-14세,1116
30,대전광역시,2010,15-19세,-331
30,대전광역시,2010,20-24세,-196
30,대전광역시,2010,25-29세,-941
30,대전광역시,2010,30-34세,563
30,대전광역시,2010,35-44세,200
30,대전광역시,2010,45-64세,-1686
30,대전광역시,2010,65세 이상,230
30,대전광역시,2011,0-14세,2248
30,대전광역시,2011,15-19세,-396
30,대전광역시,2011,20-24세,-101
30,대전광역시,2011,25-29세,-272
30,대전광역시,2011,30-34세,1065
30,대전광역시,2011,35-44세,1094
30,대전광역시,2011,45-64세,-771
30,대전광역시,2011,65세 이상,477
30,대전광역시,2012,0-14세,1183
30,대전광역시,2012,15-19세,-81
30,대전광역시,2012,20-24세,31
30,대전광역시,2012,25-29세,-624
30,대전광역시,2012,30-34세,545
30,대전광역시,2012,35-44세,296
30,대전광역시,2012,45-64세,-1126
30,대전광역시,2012,65세 이상,275
30,대전광역시,2013,0-14세,1229
30,대전광역시,2013,15-19세,-70
30,대전광역시,2013,20-24세,139
30,대전광역시,2013,25-29세,-738
30,대전광역시,2013,30-34세,523
30,대전광역시,2013,35-44세,492
30,대전광역시,2013,45-64세,-1587
30,대전광역시,2013,65세 이상,323
30,대전광역시,2014,0-14세,-1439
30,대전광역시,2014,15-19세,-498
30,대전광역시,2014,20-24세,-838
30,대전광역시,2014,25-29세,-830
30,대전광역시,2014,30-34세,-732
30,대전광역시,2014,35-44세,-1906
30,대전광역시,2014,45-64세,-2578
30,대전광역시,2014,65세 이상,-17
30,대전광역시,2015,0-14세,-4711
30,대전광역시,2015,15-19세,-1065
30,대전광역시,2015,20-24세,-1204
30,대전광역시,2015,25-29세,-1264
30,대전광역시,2015,30-34세,-2199
30,대전광역시,2015,35-44세,-4603
30,대전광역시,2015,45-64세,-5215
30,대전광역시,2015,65세 이상,-355
30,대전광역시,2016,0-14세,-1741
30,대전광역시,2016,15-19세,-670
30,대전광역시,2016,20-24세,-452
30,대전광역시,2016,25-29세,-498
30,대전광역시,2016,30-34세,-694
30,대전광역시,2016,35-44세,-2058
30,대전광역시,2016,45-64세,-4289
30,대전광역시,2016,65세 이상,-229
30,대전광역시,2017,0-14세,-3232
30,대전광역시,2017,15-19세,-799
30,대전광역시,2017,20-24세,-587
30,대전광역시,2017,25-29세,-1097
30,대전광역시,2017,30-34세,-1644
30,대전광역시,2017,35-44세,-3151
30,대전광역시,2017,45-64세,-5163
30,대전광역시,2017,65세 이상,-502
30,대전광역시,2018,0-14세,-2802
30,대전광역시,2018,15-19세,-491
30,대전광역시,2018,20-24세,-201
30,대전광역시,2018,25-29세,-1444
30,대전광역시,2018,30-34세,-1932
30,대전광역시,2018,35-44세,-2806
30,대전광역시,2018,45-64세,-4829
30,대전광역시,2018,65세 이상,-248
30,대전광역시,2019,0-14세,-2528
30,대전광역시,2019,15-19세,-646
30,대전광역시,2019,20-24세,-325
30,대전광역시,2019,25-29세,-1653
30,대전광역시,2019,30-34세,-2205
30,대전광역시,2019,35-44세,-3180
30,대전광역시,2019,45-64세,-4966
30,대전광역시,2019,65세 이상,-839
30,대전광역시,2020,0-14세,-1514
30,대전광역시,2020,15-19세,-291
30,대전광역시,2020,20-24세,340
30,대전광역시,2020,25-29세,-981
30,대전광역시,2020,30-34세,-1133
30,대전광역시,2020,35-44세,-2068
30,대전광역시,2020,45-64세,-4527
30,대전광역시,2020,65세 이상,-923
30,대전광역시,2021,0-14세,-959
30,대전광역시,2021,15-19세,-267
30,대전광역시,2021,20-24세,936
30,대전광역시,2021,25-29세,-634
30,대전광역시,2021,30-34세,-494
30,대전광역시,2021,35-44세,-1768
30,대전광역시,2021,45-64세,-4870
30,대전광역시,2021,65세 이상,-875
30,대전광역시,2022,0-14세,488
30,대전광역시,2022,15-19세,-168
30,대전광역시,2022,20-24세,956
30,대전광역시,2022,25-29세,-147
30,대전광역시,2022,30-34세,-318
30,대전광역시,2022,35-44세,-479
30,대전광역시,2022,45-64세,-2716
30,대전광역시,2022,65세 이상,-612
30,대전광역시,2023,0-14세,-245
30,대전광역시,2023,15-19세,399
30,대전광역시,2023,20-24세,1528
30,대전광역시,2023,25-29세,-355
30,대전광역시,2023,30-34세,-477
30,대전광역시,2023,35-44세,-712
30,대전광역시,2023,45-64세,-2443
30,대전광역시,2023,65세 이상,-169
30,대전광역시,2024,0-14세,-201
30,대전광역시,2024,15-19세,525
30,대전광역시,2024,20-24세,1773
30,대전광역시,2024,25-29세,-985
30,대전광역시,2024,30-34세,-385
30,대전광역시,2024,35-44세,-590
30,대전광역시,2024,45-64세,-1909
30,대전광역시,2024,65세 이상,79
30,대전광역시,2025,0-14세,370
30,대전광역시,2025,15-19세,1135
30,대전광역시,2025,20-24세,2042
30,대전광역시,2025,25-29세,206
30,대전광역시,2025,30-34세,320
30,대전광역시,2025,35-44세,110
30,대전광역시,2025,45-64세,-1361
30,대전광역시,2025,65세 이상,2
31,울산광역시,2000,0-14세,-445
31,울산광역시,2000,15-19세,-304
31,울산광역시,2000,20-24세,305
31,울산광역시,2000,25-29세,2416
31,울산광역시,2000,30-34세,798
31,울산광역시,2000,35-44세,-402
31,울산광역시,2000,45-64세,270
31,울산광역시,2000,65세 이상,578
31,울산광역시,2001,0-14세,328
31,울산광역시,2001,15-19세,-381
31,울산광역시,2001,20-24세,737
31,울산광역시,2001,25-29세,3029
31,울산광역시,2001,30-34세,1262
31,울산광역시,2001,35-44세,21
31,울산광역시,2001,45-64세,334
31,울산광역시,2001,65세 이상,658
31,울산광역시,2002,0-14세,-143
31,울산광역시,2002,15-19세,-482
31,울산광역시,2002,20-24세,397
31,울산광역시,2002,25-29세,1905
31,울산광역시,2002,30-34세,464
31,울산광역시,2002,35-44세,-196
31,울산광역시,2002,45-64세,197
31,울산광역시,2002,65세 이상,483
31,울산광역시,2003,0-14세,-557
31,울산광역시,2003,15-19세,-551
31,울산광역시,2003,20-24세,-285
31,울산광역시,2003,25-29세,1702
31,울산광역시,2003,30-34세,682
31,울산광역시,2003,35-44세,-183
31,울산광역시,2003,45-64세,288
31,울산광역시,2003,65세 이상,776
31,울산광역시,2004,0-14세,-489
31,울산광역시,2004,15-19세,-665
31,울산광역시,2004,20-24세,83
31,울산광역시,2004,25-29세,1846
31,울산광역시,2004,30-34세,744
31,울산광역시,2004,35-44세,-697
31,울산광역시,2004,45-64세,142
31,울산광역시,2004,65세 이상,800
31,울산광역시,2005,0-14세,-623
31,울산광역시,2005,15-19세,-663
31,울산광역시,2005,20-24세,-714
31,울산광역시,2005,25-29세,1114
31,울산광역시,2005,30-34세,555
31,울산광역시,2005,35-44세,-570
31,울산광역시,2005,45-64세,-180
31,울산광역시,2005,65세 이상,689
31,울산광역시,2006,0-14세,-730
31,울산광역시,2006,15-19세,-843
31,울산광역시,2006,20-24세,-1223
31,울산광역시,2006,25-29세,738
31,울산광역시,2006,30-34세,509
31,울산광역시,2006,35-44세,-581
31,울산광역시,2006,45-64세,-818
31,울산광역시,2006,65세 이상,537
31,울산광역시,2007,0-14세,-679
31,울산광역시,2007,15-19세,-722
31,울산광역시,2007,20-24세,-658
31,울산광역시,2007,25-29세,1485
31,울산광역시,2007,30-34세,818
31,울산광역시,2007,35-44세,-560
31,울산광역시,2007,45-64세,-687
31,울산광역시,2007,65세 이상,11
31,울산광역시,2008,0-14세,908
31,울산광역시,2008,15-19세,-543
31,울산광역시,2008,20-24세,-411
31,울산광역시,2008,25-29세,1854
31,울산광역시,2008,30-34세,1273
31,울산광역시,2008,35-44세,478
31,울산광역시,2008,45-64세,-64
31,울산광역시,2008,65세 이상,411
31,울산광역시,2009,0-14세,-1079
31,울산광역시,2009,15-19세,-916
31,울산광역시,2009,20-24세,-1445
31,울산광역시,2009,25-29세,81
31,울산광역시,2009,30-34세,-46
31,울산광역시,2009,35-44세,-763
31,울산광역시,2009,45-64세,-1034
31,울산광역시,2009,65세 이상,171
31,울산광역시,2010,0-14세,-758
31,울산광역시,2010,15-19세,-596
31,울산광역시,2010,20-24세,-1306
31,울산광역시,2010,25-29세,-350
31,울산광역시,2010,30-34세,315
31,울산광역시,2010,35-44세,-475
31,울산광역시,2010,45-64세,-727
31,울산광역시,2010,65세 이상,372
31,울산광역시,2011,0-14세,516
31,울산광역시,2011,15-19세,-953
31,울산광역시,2011,20-24세,-1223
31,울산광역시,2011,25-29세,940
31,울산광역시,2011,30-34세,1437
31,울산광역시,2011,35-44세,794
31,울산광역시,2011,45-64세,-176
31,울산광역시,2011,65세 이상,537
31,울산광역시,2012,0-14세,816
31,울산광역시,2012,15-19세,-670
31,울산광역시,2012,20-24세,-990
31,울산광역시,2012,25-29세,1639
31,울산광역시,2012,30-34세,2035
31,울산광역시,2012,35-44세,1054
31,울산광역시,2012,45-64세,-150
31,울산광역시,2012,65세 이상,272
31,울산광역시,2013,0-14세,274
31,울산광역시,2013,15-19세,-654
31,울산광역시,2013,20-24세,-968
31,울산광역시,2013,25-29세,1261
31,울산광역시,2013,30-34세,1563
31,울산광역시,2013,35-44세,741
31,울산광역시,2013,45-64세,-301
31,울산광역시,2013,65세 이상,391
31,울산광역시,2014,0-14세,607
31,울산광역시,2014,15-19세,-772
31,울산광역시,2014,20-24세,-829
31,울산광역시,2014,25-29세,961
31,울산광역시,2014,30-34세,1565
31,울산광역시,2014,35-44세,1194
31,울산광역시,2014,45-64세,-290
31,울산광역시,2014,65세 이상,350
31,울산광역시,2015,0-14세,-82
31,울산광역시,2015,15-19세,-719
31,울산광역시,2015,20-24세,-1224
31,울산광역시,2015,25-29세,767
31,울산광역시,2015,30-34세,1026
31,울산광역시,2015,35-44세,540
31,울산광역시,2015,45-64세,-754
31,울산광역시,2015,65세 이상,366
31,울산광역시,2016,0-14세,-713
31,울산광역시,2016,15-19세,-876
31,울산광역시,2016,20-24세,-1845
31,울산광역시,2016,25-29세,-692
31,울산광역시,2016,30-34세,-274
31,울산광역시,2016,35-44세,-697
31,울산광역시,2016,45-64세,-2522
31,울산광역시,2016,65세 이상,-3
31,울산광역시,2017,0-14세,-1283
31,울산광역시,2017,15-19세,-1095
31,울산광역시,2017,20-24세,-2468
31,울산광역시,2017,25-29세,-1942
31,울산광역시,2017,30-34세,-851
31,울산광역시,2017,35-44세,-1213
31,울산광역시,2017,45-64세,-2867
31,울산광역시,2017,65세 이상,-198
31,울산광역시,2018,0-14세,-1259
31,울산광역시,2018,15-19세,-1132
31,울산광역시,2018,20-24세,-2837
31,울산광역시,2018,25-29세,-2294
31,울산광역시,2018,30-34세,-955
31,울산광역시,2018,35-44세,-1242
31,울산광역시,2018,45-64세,-2890
31,울산광역시,2018,65세 이상,-45
31,울산광역시,2019,0-14세,-889
31,울산광역시,2019,15-19세,-1100
31,울산광역시,2019,20-24세,-3073
31,울산광역시,2019,25-29세,-1594
31,울산광역시,2019,30-34세,-567
31,울산광역시,2019,35-44세,-911
31,울산광역시,2019,45-64세,-2057
31,울산광역시,2019,65세 이상,19
31,울산광역시,2020,0-14세,-1307
31,울산광역시,2020,15-19세,-1082
31,울산광역시,2020,20-24세,-3526
31,울산광역시,2020,25-29세,-1945
31,울산광역시,2020,30-34세,-894
31,울산광역시,2020,35-44세,-1491
31,울산광역시,2020,45-64세,-3101
31,울산광역시,2020,65세 이상,-238
31,울산광역시,2021,0-14세,-1570
31,울산광역시,2021,15-19세,-1090
31,울산광역시,2021,20-24세,-3008
31,울산광역시,2021,25-29세,-1830
31,울산광역시,2021,30-34세,-978
31,울산광역시,2021,35-44세,-1758
31,울산광역시,2021,45-64세,-3205
31,울산광역시,2021,65세 이상,-235
31,울산광역시,2022,0-14세,-832
31,울산광역시,2022,15-19세,-1135
