C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_OBJ_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
행정구역별(시도),계,169,0,39,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Kazakhstan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,94,0,39,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Russia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,1384,0,39,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,United States,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,330,0,39,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Canada,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,1458,0,39,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Others,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),남자,15343,1,39,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Foreigner,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,2573,1,39,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,China,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,1444,1,39,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,China (Korean-Chinese),By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,149,1,39,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Taiwan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,64,1,39,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Japan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,194,1,39,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Mongolia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,2629,1,39,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Vietnam,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,213,1,39,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Philippines,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,1494,1,39,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Thailand,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,2285,1,39,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Indonesia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,274,1,39,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Cambodia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,236,1,39,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Republic of the Union of Myanmar,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,762,1,39,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Sri Lanka,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,75,1,39,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Pakistan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,113,1,39,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Bangladesh,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,922,1,39,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Nepal,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,87,1,39,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Uzbekistan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,102,1,39,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Kazakhstan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,27,1,39,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Russia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,665,1,39,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,United States,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,179,1,39,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Canada,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,856,1,39,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Others,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),여자,10807,2,39,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Foreigner,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,3435,2,39,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,China,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1462,2,39,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,China (Korean-Chinese),By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,116,2,39,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Taiwan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,216,2,39,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Japan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,130,2,39,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Mongolia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1444,2,39,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Vietnam,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,396,2,39,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Philippines,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1388,2,39,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Thailand,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,49,2,39,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Indonesia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,161,2,39,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Cambodia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,19,2,39,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Republic of the Union of Myanmar,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,32,2,39,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Sri Lanka,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,46,2,39,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Pakistan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,5,2,39,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Bangladesh,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,237,2,39,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Nepal,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,65,2,39,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Uzbekistan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,67,2,39,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Kazakhstan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,67,2,39,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Russia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,719,2,39,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,United States,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,151,2,39,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Canada,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,602,2,39,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2022,2023-07-25,Jeju,제주특별자치도,명,Others,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),계,1935150,0,00,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Foreigner,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,221405,0,00,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,China,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,532100,0,00,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,China (Korean-Chinese),By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,14258,0,00,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Taiwan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,23421,0,00,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Japan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,45059,0,00,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Mongolia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,247286,0,00,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Vietnam,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,52840,0,00,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Philippines,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,190690,0,00,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Thailand,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,50869,0,00,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Indonesia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,54084,0,00,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Cambodia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,38788,0,00,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Republic of the Union of Myanmar,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,28077,0,00,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Sri Lanka,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,13041,0,00,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Pakistan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,21991,0,00,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Bangladesh,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,58731,0,00,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Nepal,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,76920,0,00,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Uzbekistan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,41361,0,00,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Kazakhstan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,26012,0,00,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Russia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,47985,0,00,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,United States,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,14024,0,00,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Canada,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,136208,0,00,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Others,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),남자,1093129,1,00,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Foreigner,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,100370,1,00,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,China,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,284738,1,00,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,China (Korean-Chinese),By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,6555,1,00,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Taiwan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,3884,1,00,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Japan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,21011,1,00,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Mongolia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,134691,1,00,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Vietnam,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,30855,1,00,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Philippines,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,90338,1,00,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Thailand,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,45709,1,00,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Indonesia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,36466,1,00,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Cambodia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,34018,1,00,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Republic of the Union of Myanmar,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,26474,1,00,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Sri Lanka,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,11172,1,00,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Pakistan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,19720,1,00,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Bangladesh,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,50805,1,00,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Nepal,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,51482,1,00,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Uzbekistan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,23860,1,00,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Kazakhstan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,14456,1,00,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Russia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,21628,1,00,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,United States,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,6561,1,00,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Canada,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,78336,1,00,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Others,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),여자,842021,2,00,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Foreigner,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,121035,2,00,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,China,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,247362,2,00,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,China (Korean-Chinese),By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,7703,2,00,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Taiwan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,19537,2,00,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Japan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,24048,2,00,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Mongolia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,112595,2,00,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Vietnam,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,21985,2,00,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Philippines,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,100352,2,00,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Thailand,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,5160,2,00,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Indonesia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,17618,2,00,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Cambodia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,4770,2,00,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Republic of the Union of Myanmar,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1603,2,00,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Sri Lanka,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1869,2,00,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Pakistan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,2271,2,00,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Bangladesh,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,7926,2,00,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Nepal,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,25438,2,00,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Uzbekistan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,17501,2,00,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Kazakhstan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,11556,2,00,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Russia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,26357,2,00,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,United States,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,7463,2,00,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Canada,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,57872,2,00,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Whole country,전국,명,Others,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),계,1364218,0,03,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Total for dongs,동부,명,Foreigner,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,192634,0,03,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Total for dongs,동부,명,China,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,467441,0,03,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Total for dongs,동부,명,China (Korean-Chinese),By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,13318,0,03,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Total for dongs,동부,명,Taiwan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,19233,0,03,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Total for dongs,동부,명,Japan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,35910,0,03,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Total for dongs,동부,명,Mongolia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,157898,0,03,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Total for dongs,동부,명,Vietnam,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,26915,0,03,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Total for dongs,동부,명,Philippines,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,97582,0,03,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Total for dongs,동부,명,Thailand,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,22771,0,03,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Total for dongs,동부,명,Indonesia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,16440,0,03,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Total for dongs,동부,명,Cambodia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,17697,0,03,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2023,2024-07-23,Total for dongs,동부,명,Republic of the Union of Myanmar,By gender,Total,101,By administrative divisions,성별
