C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_OBJ_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
시도별,15 - 29세,42.4,75,32,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2018,2018-12-28,Gangwon-do,강원도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,42.4,75,32,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2019,2020-01-03,Gangwon-do,강원도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,40.8,75,32,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2020,2020-12-30,Gangwon-do,강원도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,40.2,75,32,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2021,2021-12-30,Gangwon-do,강원도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,40.0,75,32,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2022,2022-12-29,Gangwon-do,강원도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,43.6,75,32,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2023,2023-12-28,Gangwon-do,강원도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,48.1,75,32,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2024,2025-01-02,Gangwon-do,강원도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,41.6,75,33,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2015,2017-12-05,Chungcheongbuk-do,충청북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,42.0,75,33,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2016,2017-11-16,Chungcheongbuk-do,충청북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,43.4,75,33,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2017,2018-01-10,Chungcheongbuk-do,충청북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,45.5,75,33,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2018,2018-12-28,Chungcheongbuk-do,충청북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,43.5,75,33,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2019,2020-01-03,Chungcheongbuk-do,충청북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,43.4,75,33,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2020,2020-12-30,Chungcheongbuk-do,충청북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,46.2,75,33,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2021,2021-12-30,Chungcheongbuk-do,충청북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,49.4,75,33,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2022,2022-12-29,Chungcheongbuk-do,충청북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,47.9,75,33,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2023,2023-12-28,Chungcheongbuk-do,충청북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,47.9,75,33,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2024,2025-01-02,Chungcheongbuk-do,충청북도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,44.0,75,34,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2015,2017-12-05,Chungcheongnam-do,충청남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,42.5,75,34,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2016,2017-11-16,Chungcheongnam-do,충청남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,40.4,75,34,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2017,2018-01-10,Chungcheongnam-do,충청남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,43.7,75,34,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2018,2018-12-28,Chungcheongnam-do,충청남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,45.1,75,34,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2019,2020-01-03,Chungcheongnam-do,충청남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,42.0,75,34,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2020,2020-12-30,Chungcheongnam-do,충청남도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
