C2,PRD_SE,ITM_ID,TBL_ID,PRD_DE,C3_NM,C3_OBJ_NM_ENG,C2_OBJ_NM_ENG,C1_OBJ_NM_ENG,C1_OBJ_NM,C2_NM,C3,DT,C1,UNIT_NM_ENG,C3_NM_ENG,ITM_NM,TBL_NM,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_NM_ENG,C3_OBJ_NM,ORG_ID,C2_OBJ_NM
51170,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,동해시,0,102,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Donghae-si,성별,101,전입지별
51190,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,태백시,0,58,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Taebaek-si,성별,101,전입지별
51210,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,속초시,0,207,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Sokcho-si,성별,101,전입지별
51230,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,삼척시,0,117,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Samcheok-si,성별,101,전입지별
51720,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,홍천군,0,599,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Hongcheon-gun,성별,101,전입지별
51730,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,횡성군,0,113,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Hoengseong-gun,성별,101,전입지별
51750,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,영월군,0,48,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Yeongwol-gun,성별,101,전입지별
51760,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,평창군,0,65,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Pyeongchang-gun,성별,101,전입지별
51770,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,정선군,0,46,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Jeongseon-gun,성별,101,전입지별
51780,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,철원군,0,127,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Cheorwon-gun,성별,101,전입지별
51790,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,화천군,0,647,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Hwacheon-gun,성별,101,전입지별
51800,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,양구군,0,328,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Yanggu-gun,성별,101,전입지별
51810,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,인제군,0,250,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Inje-gun,성별,101,전입지별
51820,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,고성군,0,63,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Goseong-gun,성별,101,전입지별
51830,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,양양군,0,59,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Yangyang-gun,성별,101,전입지별
52,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,전북특별자치도,0,169,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Jeonbuk-do,성별,101,전입지별
52110,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,전주시,0,68,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Jeonju-si,성별,101,전입지별
52130,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,군산시,0,23,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Gunsan-si,성별,101,전입지별
52140,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,익산시,0,28,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Iksan-si,성별,101,전입지별
52180,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,정읍시,0,16,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Jeongeup-si,성별,101,전입지별
52190,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,남원시,0,5,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Namwon-si,성별,101,전입지별
52210,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,김제시,0,1,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Gimje-si,성별,101,전입지별
52710,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,완주군,0,12,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Wanju-gun,성별,101,전입지별
52720,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,진안군,0,1,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Jinan-gun,성별,101,전입지별
52730,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,무주군,0,1,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Muju-gun,성별,101,전입지별
52740,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,장수군,0,0,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Jangsu-gun,성별,101,전입지별
52750,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,임실군,0,2,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Imsil-gun,성별,101,전입지별
52770,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,순창군,0,7,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Sunchang-gun,성별,101,전입지별
52790,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,고창군,0,2,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Gochang-gun,성별,101,전입지별
52800,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,부안군,0,3,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Buan-gun,성별,101,전입지별
99,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,국외 및 기타,0,0,51110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Chuncheon-si,춘천시,명,Migrants,Abroad ＆ others,성별,101,전입지별
00,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,전국,0,45536,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Whole Country,성별,101,전입지별
11,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,서울특별시,0,4064,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Seoul,성별,101,전입지별
11110,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,종로구,0,67,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Jongno-gu,성별,101,전입지별
11140,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,중구,0,58,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Jung-gu,성별,101,전입지별
11170,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,용산구,0,90,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Yongsan-gu,성별,101,전입지별
11200,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,성동구,0,81,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Seongdong-gu,성별,101,전입지별
11215,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,광진구,0,195,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Gwangjin-gu,성별,101,전입지별
11230,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,동대문구,0,183,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Dongdaemun-gu,성별,101,전입지별
11260,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,중랑구,0,153,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Jungnang-gu,성별,101,전입지별
11290,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,성북구,0,170,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Seongbuk-gu,성별,101,전입지별
11305,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,강북구,0,114,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Gangbuk-gu,성별,101,전입지별
11320,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,도봉구,0,88,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Dobong-gu,성별,101,전입지별
11350,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,노원구,0,204,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Nowon-gu,성별,101,전입지별
11380,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,은평구,0,142,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Eunpyeong-gu,성별,101,전입지별
11410,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,서대문구,0,149,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Seodaemun-gu,성별,101,전입지별
11440,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,마포구,0,157,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Mapo-gu,성별,101,전입지별
11470,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,양천구,0,92,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Yangcheon-gu,성별,101,전입지별
11500,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,강서구,0,185,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Gangseo-gu,성별,101,전입지별
11530,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,구로구,0,125,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Guro-gu,성별,101,전입지별
11545,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,금천구,0,99,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Geumcheon-gu,성별,101,전입지별
11560,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,영등포구,0,165,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Yeongdeungpo-gu,성별,101,전입지별
11590,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,동작구,0,217,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Dongjak-gu,성별,101,전입지별
11620,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,관악구,0,353,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Gwanak-gu,성별,101,전입지별
11650,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,서초구,0,153,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Seocho-gu,성별,101,전입지별
11680,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,강남구,0,259,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Gangnam-gu,성별,101,전입지별
11710,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,송파구,0,277,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Songpa-gu,성별,101,전입지별
11740,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,강동구,0,288,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Gangdong-gu,성별,101,전입지별
26,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,부산광역시,0,333,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Busan,성별,101,전입지별
26110,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,중  구,0,2,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Jung-gu,성별,101,전입지별
26140,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,서  구,0,8,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Seo-gu,성별,101,전입지별
26170,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,동  구,0,6,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Dong-gu,성별,101,전입지별
26200,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,영도구,0,4,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Yeongdo-gu,성별,101,전입지별
26230,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,부산진구,0,40,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Busanjin-gu,성별,101,전입지별
26260,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,동래구,0,34,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Dongnae-gu,성별,101,전입지별
26290,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,남  구,0,26,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Nam-gu,성별,101,전입지별
26320,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,북  구,0,26,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Buk-gu,성별,101,전입지별
26350,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,해운대구,0,36,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Haeundae-gu,성별,101,전입지별
26380,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,사하구,0,24,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Saha-gu,성별,101,전입지별
26410,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,금정구,0,29,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Geumjeong-gu,성별,101,전입지별
26440,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,강서구,0,24,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Gangseo-gu,성별,101,전입지별
26470,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,연제구,0,21,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Yeonje-gu,성별,101,전입지별
26500,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,수영구,0,22,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Suyeong-gu,성별,101,전입지별
26530,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,사상구,0,10,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Sasang-gu,성별,101,전입지별
26710,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,기장군,0,21,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Gijang-gun,성별,101,전입지별
27,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,대구광역시,0,353,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Daegu,성별,101,전입지별
27110,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,중  구,0,24,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Jung-gu,성별,101,전입지별
27140,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,동  구,0,75,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Dong-gu,성별,101,전입지별
27170,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,서  구,0,12,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Seo-gu,성별,101,전입지별
27200,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,남  구,0,11,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Nam-gu,성별,101,전입지별
27230,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,북  구,0,74,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Buk-gu,성별,101,전입지별
27260,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,수성구,0,61,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Suseong-gu,성별,101,전입지별
27290,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,달서구,0,56,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Dalseo-gu,성별,101,전입지별
27710,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,달성군,0,38,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Dalseong-gun,성별,101,전입지별
27720,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,군위군,0,2,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Gunwi-gun,성별,101,전입지별
28,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,인천광역시,0,970,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Incheon,성별,101,전입지별
28110,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,중  구,0,89,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Jung-gu,성별,101,전입지별
28140,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,동  구,0,13,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Dong-gu,성별,101,전입지별
28170,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,남  구,0,0,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Nam-gu,성별,101,전입지별
28177,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,미추홀구,0,172,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Michuhol-gu,성별,101,전입지별
28185,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,연수구,0,160,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Yeonsu-gu,성별,101,전입지별
28200,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,남동구,0,134,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Namdong-gu,성별,101,전입지별
28237,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,부평구,0,134,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Bupyeong-gu,성별,101,전입지별
28245,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,계양구,0,67,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Gyeyang-gu,성별,101,전입지별
28260,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,서구,0,181,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Seo-gu,성별,101,전입지별
28710,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,강화군,0,14,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Ganghwa-gun,성별,101,전입지별
28720,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,옹진군,0,6,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Ongjin-gun,성별,101,전입지별
29,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,광주광역시,0,181,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Gwangju,성별,101,전입지별
29110,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,동  구,0,14,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Dong-gu,성별,101,전입지별
29140,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,서  구,0,37,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Seo-gu,성별,101,전입지별
29155,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,남  구,0,19,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Nam-gu,성별,101,전입지별
29170,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,북  구,0,49,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Buk-gu,성별,101,전입지별
29200,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,광산구,0,62,51130,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Wonju-si,원주시,명,Migrants,Gwangsan-gu,성별,101,전입지별
