C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM,UNIT_NM,ORG_ID,C2_OBJ_NM
행정구역별,청년인구(19~34세),5285.0,22,36650,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,장성군,명,101,청년인구비율 지표
행정구역별,전체인구,40067.0,23,36650,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,장성군,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),7.0,31,36650,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,장성군,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),2800.0,32,36650,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,장성군,명,101,청년인구비율 지표
행정구역별,전체인구,40067.0,33,36650,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,장성군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),20.5,11,36660,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,완도군,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),9883.0,12,36660,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,완도군,명,101,청년인구비율 지표
행정구역별,전체인구,48182.0,13,36660,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,완도군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),14.9,21,36660,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,완도군,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),7161.0,22,36660,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,완도군,명,101,청년인구비율 지표
행정구역별,전체인구,48182.0,23,36660,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,완도군,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),5.5,31,36660,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,완도군,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),2640.0,32,36660,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,완도군,명,101,청년인구비율 지표
행정구역별,전체인구,48182.0,33,36660,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,완도군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),19.8,11,36670,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,진도군,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),5818.0,12,36670,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,진도군,명,101,청년인구비율 지표
행정구역별,전체인구,29448.0,13,36670,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,진도군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),15.1,21,36670,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,진도군,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),4444.0,22,36670,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,진도군,명,101,청년인구비율 지표
행정구역별,전체인구,29448.0,23,36670,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,진도군,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),6.0,31,36670,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,진도군,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),1772.0,32,36670,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,진도군,명,101,청년인구비율 지표
행정구역별,전체인구,29448.0,33,36670,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,진도군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),14.5,11,36680,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,신안군,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),5157.0,12,36680,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,신안군,명,101,청년인구비율 지표
행정구역별,전체인구,35572.0,13,36680,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,신안군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),10.3,21,36680,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,신안군,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),3676.0,22,36680,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,신안군,명,101,청년인구비율 지표
행정구역별,전체인구,35572.0,23,36680,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,신안군,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),4.7,31,36680,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,신안군,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),1659.0,32,36680,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,신안군,명,101,청년인구비율 지표
행정구역별,전체인구,35572.0,33,36680,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,신안군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),22.3,11,37,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경상북도,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),575591.0,12,37,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경상북도,명,101,청년인구비율 지표
행정구역별,전체인구,2578999.0,13,37,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경상북도,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),16.9,21,37,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경상북도,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),437107.0,22,37,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경상북도,명,101,청년인구비율 지표
행정구역별,전체인구,2578999.0,23,37,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경상북도,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),9.5,31,37,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경상북도,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),243956.0,32,37,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경상북도,명,101,청년인구비율 지표
행정구역별,전체인구,2578999.0,33,37,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경상북도,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),22.1,11,37010,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,포항시,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),109026.0,12,37010,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,포항시,명,101,청년인구비율 지표
행정구역별,전체인구,493075.0,13,37010,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,포항시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),16.6,21,37010,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,포항시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),81752.0,22,37010,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,포항시,명,101,청년인구비율 지표
행정구역별,전체인구,493075.0,23,37010,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,포항시,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),9.3,31,37010,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,포항시,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),45765.0,32,37010,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,포항시,명,101,청년인구비율 지표
행정구역별,전체인구,493075.0,33,37010,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,포항시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),22.4,11,37020,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경주시,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),57897.0,12,37020,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경주시,명,101,청년인구비율 지표
행정구역별,전체인구,258733.0,13,37020,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경주시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),17.1,21,37020,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경주시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),44252.0,22,37020,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경주시,명,101,청년인구비율 지표
행정구역별,전체인구,258733.0,23,37020,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경주시,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),9.3,31,37020,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경주시,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),24126.0,32,37020,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경주시,명,101,청년인구비율 지표
행정구역별,전체인구,258733.0,33,37020,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경주시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),20.8,11,37030,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,김천시,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),28367.0,12,37030,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,김천시,명,101,청년인구비율 지표
행정구역별,전체인구,136187.0,13,37030,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,김천시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),15.7,21,37030,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,김천시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),21370.0,22,37030,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,김천시,명,101,청년인구비율 지표
행정구역별,전체인구,136187.0,23,37030,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,김천시,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),9.1,31,37030,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,김천시,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),12446.0,32,37030,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,김천시,명,101,청년인구비율 지표
행정구역별,전체인구,136187.0,33,37030,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,김천시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),21.4,11,37040,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,안동시,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),32859.0,12,37040,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,안동시,명,101,청년인구비율 지표
행정구역별,전체인구,153692.0,13,37040,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,안동시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),16.8,21,37040,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,안동시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),25840.0,22,37040,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,안동시,명,101,청년인구비율 지표
행정구역별,전체인구,153692.0,23,37040,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,안동시,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),9.8,31,37040,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,안동시,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),14998.0,32,37040,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,안동시,명,101,청년인구비율 지표
행정구역별,전체인구,153692.0,33,37040,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,안동시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),27.6,11,37050,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,구미시,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),112395.0,12,37050,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,구미시,명,101,청년인구비율 지표
행정구역별,전체인구,407365.0,13,37050,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,구미시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),20.1,21,37050,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,구미시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),81994.0,22,37050,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,구미시,명,101,청년인구비율 지표
행정구역별,전체인구,407365.0,23,37050,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,구미시,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),11.8,31,37050,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,구미시,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),47887.0,32,37050,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,구미시,명,101,청년인구비율 지표
행정구역별,전체인구,407365.0,33,37050,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,구미시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),17.8,11,37060,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영주시,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),17654.0,12,37060,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영주시,명,101,청년인구비율 지표
행정구역별,전체인구,99151.0,13,37060,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영주시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),13.8,21,37060,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영주시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),13719.0,22,37060,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영주시,명,101,청년인구비율 지표
행정구역별,전체인구,99151.0,23,37060,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영주시,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),7.6,31,37060,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영주시,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),7554.0,32,37060,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영주시,명,101,청년인구비율 지표
행정구역별,전체인구,99151.0,33,37060,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영주시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),19.2,11,37070,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영천시,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),19070.0,12,37070,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영천시,명,101,청년인구비율 지표
행정구역별,전체인구,99523.0,13,37070,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영천시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),14.4,21,37070,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영천시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),14285.0,22,37070,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영천시,명,101,청년인구비율 지표
행정구역별,전체인구,99523.0,23,37070,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영천시,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),7.3,31,37070,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영천시,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),7312.0,32,37070,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영천시,명,101,청년인구비율 지표
행정구역별,전체인구,99523.0,33,37070,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영천시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),16.4,11,37080,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,상주시,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),15142.0,12,37080,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,상주시,명,101,청년인구비율 지표
행정구역별,전체인구,92458.0,13,37080,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,상주시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),12.4,21,37080,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,상주시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),11429.0,22,37080,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,상주시,명,101,청년인구비율 지표
행정구역별,전체인구,92458.0,23,37080,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,상주시,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),7.0,31,37080,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,상주시,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),6430.0,32,37080,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,상주시,명,101,청년인구비율 지표
행정구역별,전체인구,92458.0,33,37080,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,상주시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),14.9,11,37090,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,문경시,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),9769.0,12,37090,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,문경시,명,101,청년인구비율 지표
행정구역별,전체인구,65505.0,13,37090,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,문경시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),11.0,21,37090,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,문경시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),7195.0,22,37090,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,문경시,명,101,청년인구비율 지표
행정구역별,전체인구,65505.0,23,37090,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,문경시,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),6.5,31,37090,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,문경시,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),4279.0,32,37090,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,문경시,명,101,청년인구비율 지표
행정구역별,전체인구,65505.0,33,37090,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,문경시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),32.3,11,37100,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경산시,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),96323.0,12,37100,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경산시,명,101,청년인구비율 지표
행정구역별,전체인구,298529.0,13,37100,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경산시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),26.7,21,37100,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경산시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),79816.0,22,37100,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경산시,명,101,청년인구비율 지표
행정구역별,전체인구,298529.0,23,37100,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경산시,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),14.4,31,37100,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경산시,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),43123.0,32,37100,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경산시,명,101,청년인구비율 지표
행정구역별,전체인구,298529.0,33,37100,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,경산시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),11.2,11,37520,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,의성군,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),5277.0,12,37520,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,의성군,명,101,청년인구비율 지표
행정구역별,전체인구,47094.0,13,37520,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,의성군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),8.0,21,37520,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,의성군,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),3767.0,22,37520,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,의성군,명,101,청년인구비율 지표
행정구역별,전체인구,47094.0,23,37520,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,의성군,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),4.6,31,37520,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,의성군,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),2147.0,32,37520,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,의성군,명,101,청년인구비율 지표
행정구역별,전체인구,47094.0,33,37520,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,의성군,명,101,청년인구비율 지표
